source_image_id,image_route,legacy_subject_mode,routing_confidence,num_person,num_person_c2,person_union_area_ratio,pose_available,positive_vote_route_family_share,positive_vote_route_family_weight,reasons,in_selected_panel,issue_type,caption,user_marked
sstk_image_1112833787,person_group,portrait_group,0.99,1.0,1.0,0.621677,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1113146555,person_group,portrait_group,0.99,1.0,1.0,0.36513,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1113896150,person_group,portrait_group,0.99,1.0,1.0,0.326431,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1115726849,person_group,portrait_group,0.99,1.0,1.0,0.276287,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_111982115,person_group,portrait_group,0.99,1.0,1.0,0.38319,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1119925994,person_group,portrait_group,0.99,1.0,1.0,0.418732,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_112493201,person_group,portrait_group,0.99,1.0,1.0,0.425837,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1125270242,person_group,portrait_group,0.99,1.0,1.0,0.391912,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1126501985,person_group,portrait_group,0.99,1.0,1.0,0.171696,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1131079433,person_group,portrait_group,0.99,1.0,1.0,0.03636,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1132148114,person_group,portrait_group,0.99,1.0,1.0,0.265087,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1135197203,person_group,portrait_group,0.99,1.0,1.0,0.389205,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1135341446,person_group,portrait_group,0.99,1.0,1.0,0.37698,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1135989650,person_group,portrait_group,0.99,1.0,1.0,0.166321,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1137240584,person_group,portrait_group,0.99,1.0,1.0,0.287856,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_114617539,person_group,portrait_group,0.99,1.0,1.0,0.376459,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1149348950,person_group,portrait_group,0.99,1.0,1.0,0.427562,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1162134844,person_group,portrait_group,0.99,1.0,1.0,0.289607,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1176372571,person_group,portrait_group,0.99,1.0,1.0,0.320501,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1177768030,person_group,portrait_group,0.99,1.0,1.0,0.032544,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1179144118,person_group,portrait_group,0.99,1.0,1.0,0.312879,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1181466517,person_group,portrait_group,0.99,1.0,1.0,0.21,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1181466532,person_group,portrait_group,0.99,1.0,1.0,0.677624,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1190999053,person_group,portrait_group,0.99,1.0,1.0,0.556259,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1199655559,person_group,portrait_group,0.99,1.0,1.0,0.488972,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1208804986,person_group,portrait_group,0.99,1.0,1.0,0.214261,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1209173959,person_group,portrait_group,0.99,1.0,1.0,0.351916,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1218273364,person_group,portrait_group,0.99,1.0,1.0,0.510465,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1234307845,person_group,portrait_group,0.99,1.0,1.0,0.414539,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1235169739,person_group,portrait_group,0.99,1.0,1.0,0.428055,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_124875010,person_group,portrait_group,0.99,1.0,1.0,0.329028,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1256395135,person_group,portrait_group,0.99,1.0,1.0,0.461337,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1257122470,person_group,portrait_group,0.99,1.0,1.0,0.290003,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1270753375,person_group,portrait_group,0.99,1.0,1.0,0.210767,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_127174487,person_group,portrait_group,0.99,1.0,1.0,0.455478,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1273207897,person_group,portrait_group,0.99,1.0,1.0,0.290802,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1279388779,person_group,portrait_group,0.96,1.0,1.0,0.265682,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_128000360,person_group,portrait_group,0.99,1.0,1.0,0.508499,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1285477165,person_group,portrait_group,0.99,1.0,1.0,0.551148,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1286284903,person_group,portrait_group,0.99,1.0,1.0,0.29534,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1290850804,person_group,portrait_group,0.96,1.0,1.0,0.388909,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1291618456,person_group,portrait_group,0.99,1.0,0.0,0.526463,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1294709128,person_group,portrait_group,0.96,1.0,1.0,0.449763,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1297052623,person_group,portrait_group,0.99,1.0,1.0,0.441648,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1307834536,person_group,portrait_group,0.99,1.0,1.0,0.088696,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_13155118,person_group,portrait_group,0.99,1.0,1.0,0.018345,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1319823578,person_group,portrait_group,0.84,1.0,1.0,0.16325,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1323144107,person_group,portrait_group,0.99,1.0,1.0,0.361761,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1325754809,person_group,portrait_group,0.99,1.0,1.0,0.111966,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_132744077,person_group,portrait_group,0.99,1.0,1.0,0.585312,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1329234662,person_group,portrait_group,0.99,1.0,1.0,0.289887,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1329674549,person_group,portrait_group,0.99,1.0,1.0,0.11566,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1341286175,person_group,portrait_group,0.99,1.0,1.0,0.4856,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1360255880,person_group,portrait_group,0.99,1.0,1.0,0.052934,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_136229471,person_group,portrait_group,0.99,1.0,1.0,0.457499,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1381664408,person_group,portrait_group,0.99,1.0,1.0,0.285825,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1383398423,person_group,portrait_group,0.99,1.0,1.0,0.022428,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1384049051,person_group,portrait_group,0.84,1.0,1.0,0.588762,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1393121981,person_group,portrait_group,0.99,1.0,1.0,0.132813,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1398371999,person_group,portrait_group,0.99,1.0,1.0,0.399242,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_140410933,person_group,portrait_group,0.99,1.0,1.0,0.495444,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1407481445,person_group,portrait_group,0.88,1.0,1.0,0.674377,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1421971325,person_group,portrait_group,0.99,1.0,1.0,0.350973,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1424188118,person_group,portrait_group,0.99,1.0,1.0,0.26069,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1425862115,person_group,portrait_group,0.99,1.0,1.0,0.260752,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1426504787,person_group,portrait_group,0.99,1.0,1.0,0.490588,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1430266850,person_group,portrait_group,0.99,1.0,1.0,0.250277,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1433757413,person_group,portrait_group,0.99,1.0,1.0,0.494345,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1446645134,person_group,portrait_group,0.99,1.0,1.0,0.107862,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_145521958,person_group,portrait_group,0.99,1.0,1.0,0.23988,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1466476769,person_group,portrait_group,0.99,1.0,1.0,0.290156,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1476533939,person_group,portrait_group,0.99,1.0,1.0,0.503976,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1483307114,person_group,portrait_group,0.99,1.0,1.0,0.1886,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1483535027,person_group,portrait_group,0.99,1.0,1.0,0.197782,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1485334766,person_group,portrait_group,0.99,1.0,1.0,0.253957,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1499925611,person_group,portrait_group,0.99,1.0,1.0,0.353943,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1503272804,person_group,portrait_group,0.99,1.0,1.0,0.588762,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1504467536,person_group,portrait_group,0.99,1.0,1.0,0.130087,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1508661110,person_group,portrait_group,0.99,1.0,1.0,0.63798,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1509673487,person_group,portrait_group,0.99,1.0,1.0,0.658028,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1515241046,person_group,portrait_group,0.99,1.0,1.0,0.019519,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1524218504,person_group,portrait_group,0.99,1.0,1.0,0.30416,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_153836624,person_group,portrait_group,0.99,1.0,1.0,0.407738,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1539392045,person_group,portrait_group,0.99,1.0,1.0,0.382744,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1540294901,person_group,portrait_group,0.99,1.0,1.0,0.171465,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1541336771,person_group,portrait_group,0.99,1.0,1.0,0.345276,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1550491823,person_group,portrait_group,0.99,1.0,1.0,0.222677,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1551651833,person_group,portrait_group,0.99,1.0,1.0,0.430891,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1560740555,person_group,portrait_group,0.99,1.0,1.0,0.208043,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1575539083,person_group,portrait_group,0.99,1.0,1.0,0.137663,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1604893657,person_group,portrait_group,0.99,1.0,1.0,0.418544,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1606120465,person_group,portrait_group,0.99,1.0,1.0,0.676897,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1606560094,person_group,portrait_group,0.99,1.0,1.0,0.81697,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1633996036,person_group,portrait_group,0.99,1.0,1.0,0.469169,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_163491113,person_group,portrait_group,0.96,1.0,1.0,0.592072,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1635321184,person_group,portrait_group,0.99,1.0,1.0,0.511232,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1638730798,person_group,portrait_group,0.88,1.0,1.0,0.375239,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1643594806,person_group,portrait_group,0.99,1.0,1.0,0.156814,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1649191186,person_group,portrait_group,0.99,1.0,1.0,0.356618,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1651505029,person_group,portrait_group,0.99,1.0,1.0,0.295659,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1664181358,person_group,portrait_group,0.99,1.0,1.0,0.016624,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1664365195,person_group,portrait_group,0.99,1.0,1.0,0.32794,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1667343244,person_group,portrait_group,0.96,1.0,1.0,0.726622,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1672438195,person_group,portrait_group,0.99,1.0,1.0,0.546543,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_168936611,person_group,portrait_group,0.96,1.0,1.0,0.518411,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1700269519,person_group,portrait_group,0.99,1.0,1.0,0.108186,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1705475683,person_group,portrait_group,0.99,1.0,1.0,0.344748,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1708365823,person_group,portrait_group,0.99,1.0,1.0,0.302165,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1709949034,person_group,portrait_group,0.99,1.0,1.0,0.361717,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1711045264,person_group,portrait_group,0.99,1.0,1.0,0.027931,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1711818760,person_group,portrait_group,0.99,1.0,1.0,0.263523,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1725279463,person_group,portrait_group,0.99,1.0,1.0,0.238768,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1727882314,person_group,portrait_group,0.99,1.0,1.0,0.395322,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1733726849,person_group,portrait_group,0.99,1.0,1.0,0.089163,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1733727041,person_group,portrait_group,0.88,1.0,1.0,0.519112,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_174361148,person_group,portrait_group,0.99,1.0,1.0,0.380906,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1745176109,person_group,portrait_group,0.99,1.0,1.0,0.472276,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1746121802,person_group,portrait_group,0.96,1.0,1.0,0.452774,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1746125309,person_group,portrait_group,0.99,1.0,1.0,0.412801,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1756212740,person_group,portrait_group,0.99,1.0,0.0,0.003389,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1763028782,person_group,portrait_group,0.99,1.0,1.0,0.297428,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_17643577,person_group,portrait_group,0.99,1.0,1.0,0.440702,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1765488134,person_group,portrait_group,0.99,1.0,1.0,0.262222,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1775492573,person_group,portrait_group,0.99,1.0,1.0,0.457139,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1789733546,person_group,portrait_group,0.96,1.0,1.0,0.436774,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1790976893,person_group,portrait_group,0.99,1.0,1.0,0.253844,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1792765783,person_group,portrait_group,0.99,1.0,1.0,0.349223,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1796836921,person_group,portrait_group,0.99,1.0,1.0,0.443793,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1797954658,person_group,portrait_group,0.99,1.0,1.0,0.145942,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1800795775,person_group,portrait_group,0.99,1.0,1.0,0.577262,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1809748471,person_group,portrait_group,0.88,1.0,0.0,0.594506,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1821563690,person_group,portrait_group,0.96,1.0,1.0,0.412978,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1830056105,person_group,portrait_group,0.88,1.0,1.0,0.546702,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1833677068,person_group,portrait_group,0.99,1.0,1.0,0.329139,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1841430400,person_group,portrait_group,0.99,1.0,1.0,0.326664,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1845109795,person_group,portrait_group,0.99,1.0,1.0,0.070759,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1853566033,person_group,portrait_group,0.99,1.0,1.0,0.216022,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1855976140,person_group,portrait_group,0.99,1.0,1.0,0.478993,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1862382364,person_group,portrait_group,0.99,1.0,1.0,0.283778,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1869721840,person_group,portrait_group,0.99,1.0,1.0,0.267793,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1892182042,person_group,portrait_group,0.99,1.0,1.0,0.422874,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1892784703,person_group,portrait_group,0.99,1.0,1.0,0.094989,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1900163695,person_group,portrait_group,0.99,1.0,1.0,0.353652,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1923068534,person_group,portrait_group,0.99,1.0,1.0,0.499897,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1924194695,person_group,portrait_group,0.99,1.0,1.0,0.508162,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1930701665,person_group,portrait_group,0.99,1.0,1.0,0.314968,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1940396329,person_group,portrait_group,0.99,1.0,1.0,0.306399,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1959267799,person_group,portrait_group,0.99,1.0,1.0,0.510574,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1972270181,person_group,portrait_group,0.99,1.0,1.0,0.509958,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1984954637,person_group,portrait_group,0.99,1.0,1.0,0.332642,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_1986567674,person_group,portrait_group,0.99,1.0,1.0,0.488933,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2002131563,person_group,portrait_group,0.99,1.0,1.0,0.252811,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_200663300,person_group,portrait_group,0.99,1.0,1.0,0.579084,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2040051032,person_group,portrait_group,0.99,1.0,1.0,0.562957,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2041809650,person_group,portrait_group,0.99,1.0,1.0,0.305271,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2043543617,person_group,portrait_group,0.99,1.0,1.0,0.504677,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2045200577,person_group,portrait_group,0.88,1.0,1.0,0.390144,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2050152806,person_group,portrait_group,0.99,1.0,1.0,0.178261,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2054188424,person_group,portrait_group,0.99,1.0,1.0,0.776613,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_206364466,person_group,portrait_group,0.99,1.0,1.0,0.44398,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2067029495,person_group,portrait_group,0.99,1.0,1.0,0.334027,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2070736964,person_group,portrait_group,0.99,1.0,1.0,0.297616,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2080212940,person_group,portrait_group,0.99,1.0,1.0,0.474993,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_208698658,person_group,portrait_group,0.99,1.0,1.0,0.529482,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
sstk_image_2096617330,person_group,portrait_group,0.88,1.0,1.0,0.183508,True,0.0,0.0,legacy_portrait_group,False,image_group_with_single_person_evidence,group but num_person=1,False
