image_id,target_ar,selected_k,rank,candidate_id,source,source_group,score_final
sstk_image_1523494808,4:3,5,3,4x3_g12x12_s1_i0053,grid,grid,-1.346654
sstk_image_1523494808,4:3,5,4,4x3_g12x12_s0_i0074,grid,grid,-3.4493
sstk_image_1523494808,4:3,5,5,4x3_g12x12_s0_i0060,grid,grid,-3.465173
bigstock_image_393470339,1:1,5,1,1x1_g12x12_sjit1_i0034,jitter,jitter,-3.686627
bigstock_image_393470339,1:1,5,2,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-3.686999
bigstock_image_393470339,1:1,5,3,1x1_g12x12_sjit1_i0033,jitter,jitter,-3.689544
bigstock_image_393470339,1:1,5,4,1x1_g12x12_steach_gaic_jit0_14_i0016,teacher:jitter,teacher_seed,-4.902127
bigstock_image_393470339,1:1,5,5,1x1_g12x12_steach_gaic_jit0_16_i0017,teacher:jitter,teacher_seed,-4.904954
bigstock_image_393470339,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-18.656154
bigstock_image_393470339,9:16,5,2,9x16_g12x12_s1_i0047,grid,grid,-23.607229
bigstock_image_393470339,9:16,5,3,9x16_g12x12_s1_i0046,grid,grid,-28.667436
bigstock_image_393470339,9:16,5,4,9x16_g12x12_s0_i0061,grid,grid,-29.731715
bigstock_image_393470339,9:16,5,5,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-18.933904
bigstock_image_393470339,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.857129
bigstock_image_393470339,16:9,5,2,16x9_g12x12_steach_cacnet_proj0_i0004,teacher:cacnet,teacher_seed,-3.005038
bigstock_image_393470339,16:9,5,3,16x9_g12x12_s4_i0061,grid,grid,-3.046523
bigstock_image_393470339,16:9,5,4,16x9_g12x12_steach_cgs_jit0_16_i0011,teacher:jitter,teacher_seed,-0.882316
bigstock_image_393470339,16:9,5,5,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.901261
bigstock_image_393470339,3:4,5,1,3x4_g12x12_steach_gaic_jit0_15_i0007,teacher:jitter,teacher_seed,-8.923045
bigstock_image_393470339,3:4,5,2,3x4_g12x12_steach_cacnet_jit0_12_i0008,teacher:jitter,teacher_seed,-13.445015
bigstock_image_393470339,3:4,5,3,3x4_g12x12_s2_i0043,grid,grid,-16.941848
bigstock_image_393470339,3:4,5,4,3x4_g12x12_steach_gaic_jit0_14_i0016,teacher:jitter,teacher_seed,-9.406717
bigstock_image_393470339,3:4,5,5,3x4_g12x12_steach_gaic_jit0_16_i0017,teacher:jitter,teacher_seed,-9.409596
bigstock_image_393470339,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.835812
bigstock_image_393470339,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.90355
bigstock_image_393470339,4:3,5,3,4x3_g12x12_steach_gaic_jit0_7_i0035,teacher:jitter,teacher_seed,-2.000445
bigstock_image_393470339,4:3,5,4,4x3_g12x12_s5_i0072,grid,grid,-1.018449
bigstock_image_393470339,4:3,5,5,4x3_g12x12_steach_gaic_jit0_16_i0017,teacher:jitter,teacher_seed,-1.185244
bigstock_image_456907741,1:1,5,1,1x1_g12x12_steach_cgs_jit0_11_i0016,teacher:jitter,teacher_seed,-0.891355
bigstock_image_456907741,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.449456
bigstock_image_456907741,1:1,5,3,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-2.822799
bigstock_image_456907741,1:1,5,4,1x1_g12x12_s2_i0045,grid,grid,-5.112317
bigstock_image_456907741,1:1,5,5,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.896037
bigstock_image_456907741,9:16,4,1,9x16_g12x12_steach_cgs_jit0_15_i0007,teacher:jitter,teacher_seed,-9.933893
bigstock_image_456907741,9:16,4,2,9x16_g12x12_s0_i0041,grid,grid,-13.894019
bigstock_image_456907741,9:16,4,3,9x16_g12x12_steach_cgs_jit0_14_i0018,teacher:jitter,teacher_seed,-10.442555
bigstock_image_456907741,9:16,4,4,9x16_g12x12_steach_cgs_jit0_16_i0019,teacher:jitter,teacher_seed,-10.447325
bigstock_image_456907741,16:9,5,1,16x9_g12x12_steach_cacnet_jit0_24_i0009,teacher:jitter,teacher_seed,-0.847702
bigstock_image_456907741,16:9,5,2,16x9_g12x12_steach_gaic_proj0_i0001,teacher:gaic,teacher_seed,-1.630843
bigstock_image_456907741,16:9,5,3,16x9_g12x12_steach_gaic_jit0_25_i0005,teacher:jitter,teacher_seed,-0.850405
bigstock_image_456907741,16:9,5,4,16x9_g12x12_steach_cacnet_jit0_10_i0016,teacher:jitter,teacher_seed,-0.854887
bigstock_image_456907741,16:9,5,5,16x9_g12x12_steach_cacnet_jit0_23_i0006,teacher:jitter,teacher_seed,-0.862087
bigstock_image_456907741,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-3.268947
bigstock_image_456907741,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-10.574611
bigstock_image_456907741,3:4,5,3,3x4_g12x12_s1_i0039,grid,grid,-8.567337
bigstock_image_456907741,3:4,5,4,3x4_g12x12_s0_i0053,grid,grid,-13.160485
bigstock_image_456907741,3:4,5,5,3x4_g12x12_steach_cgs_jit0_11_i0016,teacher:jitter,teacher_seed,-4.40476
bigstock_image_456907741,4:3,5,1,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-0.84511
bigstock_image_456907741,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.641078
bigstock_image_456907741,4:3,5,3,4x3_g12x12_steach_gaic_jit0_25_i0018,teacher:jitter,teacher_seed,-0.860427
bigstock_image_456907741,4:3,5,4,4x3_g12x12_steach_gaic_jit0_22_i0016,teacher:jitter,teacher_seed,-0.862025
bigstock_image_456907741,4:3,5,5,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.87187
sstk_image_1555543013,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-2.291351
sstk_image_1555543013,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.102462
sstk_image_1555543013,1:1,5,3,1x1_g12x12_sjit1_i0037,jitter,jitter,-3.36402
sstk_image_1555543013,1:1,5,4,1x1_g12x12_steach_cgs_jit0_10_i0005,teacher:jitter,teacher_seed,-3.530002
sstk_image_1555543013,1:1,5,5,1x1_g12x12_steach_cgs_jit0_11_i0014,teacher:jitter,teacher_seed,-3.889171
sstk_image_1555543013,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-11.113858
sstk_image_1555543013,9:16,5,2,9x16_g12x12_steach_cgs_jit0_10_i0007,teacher:jitter,teacher_seed,-14.079939
sstk_image_1555543013,9:16,5,3,9x16_g12x12_s1_i0042,grid,grid,-13.016664
sstk_image_1555543013,9:16,5,4,9x16_g12x12_steach_cgs_jit0_11_i0019,teacher:jitter,teacher_seed,-14.718987
sstk_image_1555543013,9:16,5,5,9x16_g12x12_steach_cgs_jit0_9_i0018,teacher:jitter,teacher_seed,-14.722661
sstk_image_1555543013,16:9,1,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-3.480046
sstk_image_1555543013,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-6.663922
sstk_image_1555543013,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.363641
sstk_image_1555543013,3:4,5,3,3x4_g12x12_steach_cgs_jit0_2_i0023,teacher:jitter,teacher_seed,-8.818128
sstk_image_1555543013,3:4,5,4,3x4_g12x12_sjit0_i0035,jitter,jitter,-7.408478
sstk_image_1555543013,3:4,5,5,3x4_g12x12_steach_cgs_jit0_10_i0007,teacher:jitter,teacher_seed,-7.476422
sstk_image_1555543013,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.834566
sstk_image_1555543013,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.882996
sstk_image_1555543013,4:3,5,3,4x3_g12x12_sjit2_i0046,jitter,jitter,-2.896082
sstk_image_1555543013,4:3,5,4,4x3_g12x12_steach_cgs_jit0_21_i0007,teacher:jitter,teacher_seed,-1.350761
sstk_image_1555543013,4:3,5,5,4x3_g12x12_steach_gaic_jit0_17_i0005,teacher:jitter,teacher_seed,-1.439895
sstk_image_1790705057,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.035152
sstk_image_1790705057,1:1,5,2,1x1_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-4.366269
sstk_image_1790705057,1:1,5,3,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.728197
sstk_image_1790705057,1:1,5,4,1x1_g12x12_sjit1_i0037,jitter,jitter,-2.166259
sstk_image_1790705057,1:1,5,5,1x1_g12x12_sjit0_i0042,jitter,jitter,-2.400578
sstk_image_1790705057,9:16,5,1,9x16_g12x12_s0_i0045,grid,grid,-10.55435
sstk_image_1790705057,9:16,5,2,9x16_g12x12_s0_i0046,grid,grid,-10.559515
sstk_image_1790705057,9:16,5,3,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-14.697461
sstk_image_1790705057,9:16,5,4,9x16_g12x12_s0_i0040,grid,grid,-19.705795
sstk_image_1790705057,9:16,5,5,9x16_g12x12_steach_cgs_jit0_10_i0007,teacher:jitter,teacher_seed,-21.193984
sstk_image_1790705057,16:9,5,1,16x9_g12x12_steach_cgs_jit0_25_i0004,teacher:jitter,teacher_seed,-0.604449
sstk_image_1790705057,16:9,5,2,16x9_g12x12_steach_cgs_proj0_i0001,teacher:cgs,teacher_seed,-1.843046
sstk_image_1790705057,16:9,5,3,16x9_g12x12_steach_cacnet_jit0_17_i0006,teacher:jitter,teacher_seed,-0.634774
sstk_image_1790705057,16:9,5,4,16x9_g12x12_steach_cgs_jit0_13_i0012,teacher:jitter,teacher_seed,-0.815379
sstk_image_1790705057,16:9,5,5,16x9_g12x12_steach_cacnet_jit0_20_i0007,teacher:jitter,teacher_seed,-1.118389
sstk_image_1790705057,3:4,2,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-4.009534
sstk_image_1790705057,3:4,2,2,3x4_g12x12_s1_i0038,grid,grid,-7.590436
sstk_image_1790705057,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.452766
sstk_image_1790705057,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.285474
sstk_image_1790705057,4:3,5,3,4x3_g12x12_sjit1_i0034,jitter,jitter,-1.732284
sstk_image_1790705057,4:3,5,4,4x3_g12x12_steach_cgs_jit0_10_i0005,teacher:jitter,teacher_seed,-1.820902
sstk_image_1790705057,4:3,5,5,4x3_g12x12_sjit1_i0032,jitter,jitter,-1.882406
sstk_image_2149239627,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.884983
sstk_image_2149239627,1:1,5,2,1x1_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-1.887053
sstk_image_2149239627,1:1,5,3,1x1_g12x12_steach_cacnet_jit0_15_i0007,teacher:jitter,teacher_seed,-1.881643
sstk_image_2149239627,1:1,5,4,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.88697
sstk_image_2149239627,1:1,5,5,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.889339
sstk_image_2149239627,9:16,1,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-2.894661
sstk_image_2149239627,16:9,5,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-4.190062
sstk_image_2149239627,16:9,5,2,16x9_g12x12_s2_i0063,grid,grid,-12.186952
sstk_image_2149239627,16:9,5,3,16x9_g12x12_s2_i0073,grid,grid,-12.188157
sstk_image_2149239627,16:9,5,4,16x9_g12x12_s0_i0122,grid,grid,-20.546585
sstk_image_2149239627,16:9,5,5,16x9_g12x12_s0_i0115,grid,grid,-20.547545
sstk_image_2149239627,3:4,3,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.892297
sstk_image_2149239627,3:4,3,2,3x4_g12x12_steach_cacnet_jit0_15_i0006,teacher:jitter,teacher_seed,-2.613211
sstk_image_2149239627,3:4,3,3,3x4_g12x12_steach_cacnet_jit0_16_i0013,teacher:jitter,teacher_seed,-3.653087
sstk_image_2149239627,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.883616
sstk_image_2149239627,4:3,5,2,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.879529
sstk_image_2149239627,4:3,5,3,4x3_g12x12_steach_gaic_jit0_21_i0005,teacher:jitter,teacher_seed,-1.886505
sstk_image_2149239627,4:3,5,4,4x3_g12x12_steach_cgs_jit0_25_i0009,teacher:jitter,teacher_seed,-2.532148
sstk_image_2149239627,4:3,5,5,4x3_g12x12_steach_cacnet_jit0_13_i0010,teacher:jitter,teacher_seed,-2.622688
sstk_image_2060791553,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.396734
sstk_image_2060791553,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.523854
sstk_image_2060791553,1:1,5,3,1x1_g12x12_sjit1_i0036,jitter,jitter,-1.881465
sstk_image_2060791553,1:1,5,4,1x1_g12x12_sjit1_i0034,jitter,jitter,-1.892795
sstk_image_2060791553,1:1,5,5,1x1_g12x12_steach_gaic_jit0_16_i0013,teacher:jitter,teacher_seed,-2.304018
sstk_image_2060791553,9:16,4,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-8.371044
sstk_image_2060791553,9:16,4,2,9x16_g12x12_s1_i0043,grid,grid,-12.365845
sstk_image_2060791553,9:16,4,3,9x16_g12x12_s0_i0060,grid,grid,-12.514981
sstk_image_2060791553,9:16,4,4,9x16_g12x12_s0_i0059,grid,grid,-14.361584
sstk_image_2060791553,16:9,5,1,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-3.437557
sstk_image_2060791553,16:9,5,2,16x9_g12x12_s5_i0055,grid,grid,-7.951069
sstk_image_2060791553,16:9,5,3,16x9_g12x12_s3_i0064,grid,grid,-10.50925
sstk_image_2060791553,16:9,5,4,16x9_g12x12_s2_i0080,grid,grid,-12.115393
sstk_image_2060791553,16:9,5,5,16x9_g12x12_s2_i0074,grid,grid,-14.374872
sstk_image_2060791553,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-3.45767
sstk_image_2060791553,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.525237
sstk_image_2060791553,3:4,5,3,3x4_g12x12_steach_gaic_jit0_15_i0007,teacher:jitter,teacher_seed,-6.017767
sstk_image_2060791553,3:4,5,4,3x4_g12x12_steach_cacnet_jit0_16_i0011,teacher:jitter,teacher_seed,-6.481243
sstk_image_2060791553,3:4,5,5,3x4_g12x12_steach_cacnet_jit0_13_i0015,teacher:jitter,teacher_seed,-7.015647
sstk_image_2060791553,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.365803
sstk_image_2060791553,4:3,5,2,4x3_g12x12_steach_cacnet_jit0_19_i0013,teacher:jitter,teacher_seed,-1.362889
sstk_image_2060791553,4:3,5,3,4x3_g12x12_steach_cgs_jit0_21_i0005,teacher:jitter,teacher_seed,-1.364355
sstk_image_2060791553,4:3,5,4,4x3_g12x12_steach_gaic_jit0_15_i0006,teacher:jitter,teacher_seed,-1.369073
sstk_image_2060791553,4:3,5,5,4x3_g12x12_steach_gaic_jit0_13_i0012,teacher:jitter,teacher_seed,-1.372188
bigstock_image_446466827,1:1,5,1,1x1_g12x12_steach_cgs_proj0_i0001,teacher:cgs,teacher_seed,-1.396962
bigstock_image_446466827,1:1,5,2,1x1_g12x12_steach_gaic_jit0_2_i0043,teacher:jitter,teacher_seed,-2.025775
bigstock_image_446466827,1:1,5,3,1x1_g12x12_sjit0_i0044,jitter,jitter,-2.066937
bigstock_image_446466827,1:1,5,4,1x1_g12x12_s4_i0073,grid,grid,-3.143181
bigstock_image_446466827,1:1,5,5,1x1_g12x12_steach_cgs_jit0_10_i0008,teacher:jitter,teacher_seed,-1.381908
bigstock_image_446466827,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.15553
bigstock_image_446466827,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.169727
bigstock_image_446466827,9:16,5,3,9x16_g12x12_steach_gaic_jit0_2_i0026,teacher:jitter,teacher_seed,-3.964739
bigstock_image_446466827,9:16,5,4,9x16_g12x12_s1_i0050,grid,grid,-4.828733
bigstock_image_446466827,9:16,5,5,9x16_g12x12_s3_i0034,grid,grid,-2.144701
bigstock_image_446466827,16:9,5,1,16x9_g12x12_s3_i0039,grid,grid,-4.281636
bigstock_image_446466827,16:9,5,2,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-8.114214
bigstock_image_446466827,16:9,5,3,16x9_g12x12_s1_i0049,grid,grid,-12.003711
bigstock_image_446466827,16:9,5,4,16x9_g12x12_s1_i0063,grid,grid,-12.074041
bigstock_image_446466827,16:9,5,5,16x9_g12x12_steach_cgs_jit0_13_i0008,teacher:jitter,teacher_seed,-5.360613
bigstock_image_446466827,3:4,5,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.121177
bigstock_image_446466827,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.247309
bigstock_image_446466827,3:4,5,3,3x4_g12x12_steach_gaic_jit0_11_i0009,teacher:jitter,teacher_seed,-1.12269
bigstock_image_446466827,3:4,5,4,3x4_g12x12_steach_cacnet_jit0_11_i0011,teacher:jitter,teacher_seed,-1.128141
bigstock_image_446466827,3:4,5,5,3x4_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-1.132169
bigstock_image_446466827,4:3,5,1,4x3_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-1.109912
bigstock_image_446466827,4:3,5,2,4x3_g12x12_s3_i0057,grid,grid,-2.191244
bigstock_image_446466827,4:3,5,3,4x3_g12x12_sjit0_i0040,jitter,jitter,-2.340874
bigstock_image_446466827,4:3,5,4,4x3_g12x12_steach_cgs_jit0_25_i0014,teacher:jitter,teacher_seed,-1.115515
bigstock_image_446466827,4:3,5,5,4x3_g12x12_steach_cgs_jit0_19_i0013,teacher:jitter,teacher_seed,-1.124135
sstk_image_1898590015,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.02873
sstk_image_1898590015,1:1,5,2,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.028383
sstk_image_1898590015,1:1,5,3,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.029979
sstk_image_1898590015,1:1,5,4,1x1_g12x12_steach_cacnet_jit0_10_i0005,teacher:jitter,teacher_seed,-1.033094
sstk_image_1898590015,1:1,5,5,1x1_g12x12_steach_cacnet_jit0_11_i0009,teacher:jitter,teacher_seed,-1.035064
sstk_image_1898590015,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-5.279929
sstk_image_1898590015,9:16,5,2,9x16_g12x12_steach_cacnet_jit0_10_i0007,teacher:jitter,teacher_seed,-7.684522
sstk_image_1898590015,9:16,5,3,9x16_g12x12_steach_cgs_jit0_10_i0008,teacher:jitter,teacher_seed,-10.409872
sstk_image_1898590015,9:16,5,4,9x16_g12x12_s1_i0047,grid,grid,-13.988239
sstk_image_1898590015,9:16,5,5,9x16_g12x12_s1_i0048,grid,grid,-18.225283
sstk_image_1898590015,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.226798
sstk_image_1898590015,16:9,5,2,16x9_g12x12_s4_i0049,grid,grid,-8.628589
sstk_image_1898590015,16:9,5,3,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-3.77474
sstk_image_1898590015,16:9,5,4,16x9_g12x12_steach_cacnet_jit0_14_i0009,teacher:jitter,teacher_seed,-4.161723
sstk_image_1898590015,16:9,5,5,16x9_g12x12_steach_cacnet_jit0_9_i0007,teacher:jitter,teacher_seed,-4.173343
sstk_image_1898590015,3:4,5,1,3x4_g12x12_steach_cacnet_jit0_11_i0010,teacher:jitter,teacher_seed,-0.947418
sstk_image_1898590015,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.844132
sstk_image_1898590015,3:4,5,3,3x4_g12x12_steach_cacnet_jit0_10_i0006,teacher:jitter,teacher_seed,-0.94744
sstk_image_1898590015,3:4,5,4,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.952193
sstk_image_1898590015,3:4,5,5,3x4_g12x12_steach_cacnet_proj0_i0005,teacher:cacnet,teacher_seed,-1.23032
sstk_image_1898590015,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.014673
sstk_image_1898590015,4:3,5,2,4x3_g12x12_steach_gaic_jit0_17_i0005,teacher:jitter,teacher_seed,-1.021772
sstk_image_1898590015,4:3,5,3,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.023114
sstk_image_1898590015,4:3,5,4,4x3_g12x12_steach_gaic_jit0_11_i0010,teacher:jitter,teacher_seed,-1.027502
sstk_image_1898590015,4:3,5,5,4x3_g12x12_steach_gaic_jit0_13_i0013,teacher:jitter,teacher_seed,-1.027769
sstk_image_548134252,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.041554
sstk_image_548134252,1:1,5,2,1x1_g12x12_sjit1_i0027,jitter,jitter,1.027106
sstk_image_548134252,1:1,5,3,1x1_g12x12_s1_i0075,grid,grid,1.021419
sstk_image_548134252,1:1,5,4,1x1_g12x12_s2_i0052,grid,grid,1.008122
sstk_image_548134252,1:1,5,5,1x1_g12x12_s2_i0054,grid,grid,1.002623
sstk_image_548134252,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.003136
sstk_image_548134252,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.945155
sstk_image_548134252,9:16,5,3,9x16_g12x12_s1_i0035,grid,grid,0.992568
sstk_image_548134252,9:16,5,4,9x16_g12x12_s1_i0033,grid,grid,0.989679
sstk_image_548134252,9:16,5,5,9x16_g12x12_s0_i0055,grid,grid,0.938144
sstk_image_548134252,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.061311
sstk_image_548134252,16:9,5,2,16x9_g12x12_s4_i0059,grid,grid,1.056443
sstk_image_548134252,16:9,5,3,16x9_g12x12_s2_i0076,grid,grid,1.033418
sstk_image_548134252,16:9,5,4,16x9_g12x12_s3_i0067,grid,grid,1.026709
sstk_image_548134252,16:9,5,5,16x9_g12x12_s1_i0101,grid,grid,-0.497975
sstk_image_548134252,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.039478
sstk_image_548134252,3:4,5,2,3x4_g12x12_s2_i0037,grid,grid,1.026735
sstk_image_548134252,3:4,5,3,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.013148
sstk_image_548134252,3:4,5,4,3x4_g12x12_s2_i0035,grid,grid,1.004099
sstk_image_548134252,3:4,5,5,3x4_g12x12_sobj2_i0026,object_template,other,0.979249
sstk_image_548134252,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.067114
sstk_image_548134252,4:3,5,2,4x3_g12x12_s4_i0053,grid,grid,1.040155
sstk_image_548134252,4:3,5,3,4x3_g12x12_s3_i0059,grid,grid,1.033333
sstk_image_548134252,4:3,5,4,4x3_g12x12_s2_i0076,grid,grid,1.017657
sstk_image_548134252,4:3,5,5,4x3_g12x12_s2_i0074,grid,grid,1.010824
pond5_image_89198153,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.420777
pond5_image_89198153,1:1,5,2,1x1_g12x12_steach_cgs_jit0_10_i0008,teacher:jitter,teacher_seed,-1.403815
pond5_image_89198153,1:1,5,3,1x1_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-1.422829
pond5_image_89198153,1:1,5,4,1x1_g12x12_steach_cacnet_jit0_15_i0007,teacher:jitter,teacher_seed,-1.408394
pond5_image_89198153,1:1,5,5,1x1_g12x12_steach_cgs_jit0_11_i0010,teacher:jitter,teacher_seed,-1.412369
pond5_image_89198153,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.477039
pond5_image_89198153,9:16,5,2,9x16_g12x12_steach_gaic_jit0_11_i0027,teacher:jitter,teacher_seed,-4.042179
pond5_image_89198153,9:16,5,3,9x16_g12x12_steach_cacnet_jit0_16_i0019,teacher:jitter,teacher_seed,-1.47236
pond5_image_89198153,9:16,5,4,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.486985
pond5_image_89198153,9:16,5,5,9x16_g12x12_steach_cacnet_jit0_13_i0013,teacher:jitter,teacher_seed,-1.639962
pond5_image_89198153,16:9,5,1,16x9_g12x12_steach_cacnet_jit0_12_i0005,teacher:jitter,teacher_seed,-6.124357
pond5_image_89198153,16:9,5,2,16x9_g12x12_steach_cgs_jit0_10_i0031,teacher:jitter,teacher_seed,-8.862047
pond5_image_89198153,16:9,5,3,16x9_g12x12_s2_i0086,grid,grid,-13.661627
pond5_image_89198153,16:9,5,4,16x9_g12x12_s1_i0099,grid,grid,-16.124371
pond5_image_89198153,16:9,5,5,16x9_g12x12_s1_i0114,grid,grid,-16.129325
pond5_image_89198153,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.430373
pond5_image_89198153,3:4,5,2,3x4_g12x12_steach_cgs_jit0_16_i0013,teacher:jitter,teacher_seed,-1.757204
pond5_image_89198153,3:4,5,3,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.439241
pond5_image_89198153,3:4,5,4,3x4_g12x12_steach_cacnet_jit0_16_i0019,teacher:jitter,teacher_seed,-1.4396
pond5_image_89198153,3:4,5,5,3x4_g12x12_steach_cacnet_jit0_10_i0006,teacher:jitter,teacher_seed,-1.444113
pond5_image_89198153,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.393034
pond5_image_89198153,4:3,5,2,4x3_g12x12_steach_gaic_jit0_21_i0007,teacher:jitter,teacher_seed,-1.387965
pond5_image_89198153,4:3,5,3,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-1.391798
pond5_image_89198153,4:3,5,4,4x3_g12x12_smx1_i0002,baseline_maxarea_slide,baseline,-1.393519
pond5_image_89198153,4:3,5,5,4x3_g12x12_steach_gaic_jit0_11_i0017,teacher:jitter,teacher_seed,-1.895994
pond5_image_245714401,1:1,5,1,1x1_g12x12_steach_cgs_proj0_i0004,teacher:cgs,teacher_seed,-0.805078
pond5_image_245714401,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.665578
pond5_image_245714401,1:1,5,3,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.820078
pond5_image_245714401,1:1,5,4,1x1_g12x12_sjit0_i0036,jitter,jitter,-2.941961
